old_url,clicks,impressions,new_url,new_title,score,confidence,method
https://mahamprint.com/product/1311/%D8%AF%DB%8C%D8%AA%D8%A7-%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-BENQ-MS550,1,27,https://mahamprint.com/products/---benq-ms550,دیتا ویدئو پروژکتور BENQ MS550,1.0,high,model+title
https://mahamprint.com/product/2311/%D8%B1%D9%88%D9%84-%D9%BE%D8%B1%D8%B3-Ricoh-Aficio-1075-CET,1,27,https://mahamprint.com/products/--ricoh-aficio-1075-cet,رول پرس Ricoh Aficio 1075 CET,1.0,high,model+title
https://mahamprint.com/product/1629/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D9%81%DA%A9%D8%B3-CANON-%D9%85%D8%AF%D9%84-L170%E2%80%8E,1,27,https://mahamprint.com/products/--canon--l170,دستگاه فکس CANON مدل L170‎,1.0,high,model+title
https://mahamprint.com/product/2993/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%20%DA%A9%D9%BE%DB%8C-%20%DA%86%D9%86%D8%AF%20%DA%A9%D8%A7%D8%B1%D9%87-%20%20canon-%20%D9%85%D8%AF%D9%84-%20%20imageRUNNER%20-C3226i,1,27,https://mahamprint.com/products/-------canon----imagerunner--c3226i,دستگاه کپی چند کاره  canon مدل  imageRUNNER C3226i,1.0,high,model+title
https://mahamprint.com/product/2871/%D9%BE%D8%B1%D8%AF%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D8%A8%D8%B1%D9%82%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%DA%A9%DB%8C-%D9%85%D8%AF%D9%84-CSG150A,1,27,,,0.15,none,
https://mahamprint.com/product/299/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%DA%86%D9%87%D8%A7%D8%B1%DA%A9%D8%A7%D8%B1%D9%87-%D8%A8%D8%B1%D9%86%D8%AF-HP-M1212NF,1,27,https://mahamprint.com/products/----hp-m1212nf,پرینتر لیزری چهارکاره برند HP M1212NF,1.0,high,model+title
https://mahamprint.com/product/661/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF%DA%A9%D9%86-Mehr-MM-636,1,27,https://mahamprint.com/products/--mehr-mm-636,کاغذ خردکن Mehr MM-636,1.0,high,model+title
https://mahamprint.com/product/867/%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-%D8%B4%D9%85%D8%A7%D8%B1-%D9%86%D8%A7%D9%85%DB%8C-%D8%AA%D8%B1%D8%A7%D8%B2-Nami-Taraz-DB180,1,27,https://mahamprint.com/products/----nami-taraz-db180,اسکناس شمار نامی تراز Nami Taraz DB180,1.0,high,model+title
https://mahamprint.com/product/2129/%D8%AF%D8%B1%D8%A7%D9%85-%D9%85%D8%AF%D9%84-HP-5500-Drum,0,27,https://mahamprint.com/products/--hp-5500-drum,درام مدل  HP 5500 Drum,1.0,high,model+title
https://mahamprint.com/product/2557/%D8%AF%DB%8C%D8%AA%D8%A7-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-optoma-%D9%85%D8%AF%D9%84-s336,0,27,https://mahamprint.com/products/--optoma--s336,دیتا پروژکتور optoma مدل s336,1.0,high,model+title
https://mahamprint.com/product/1499/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-CANON-C-exv42,0,27,https://mahamprint.com/products/-canon-c-exv42,کارتریج CANON C-exv42,1.0,high,model+title
https://mahamprint.com/product/2572/%D9%87%D9%84%DB%8C-%D8%B4%D8%A7%D8%AA-%D8%A8%D8%B1%D9%86%D8%AF-DJI-%D9%85%D8%AF%D9%84-FPV,0,27,,,0.0,none,
https://mahamprint.com/product/706/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF%DA%A9%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D8%B2-AZC12,0,27,,,0.117,none,
https://mahamprint.com/product/794/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-%D8%A8%D8%B1%D9%86%D8%AF-Zebex-Z-3392-BT,0,27,https://mahamprint.com/products/---zebex-z-3392-bt,بارکد اسکنر برند Zebex Z-3392 BT,1.0,high,model+title
https://mahamprint.com/product/641/%D8%AF%D8%B3%D8%AA%DA%AF%DB%8C%D8%B1%D9%87-%D9%87%D9%88%D8%B4%D9%85%D9%86%D8%AF-ZKTeco-L7000,0,27,https://mahamprint.com/products/--zkteco-l7000,دستگیره هوشمند ZKTeco L7000,1.0,high,model+title
https://mahamprint.com/product/604/%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-POSBANK-BLUO-Q3,0,27,https://mahamprint.com/products/--posbank-bluo-q3,صندوق فروشگاهی POSBANK BLUO Q3,1.0,high,model+title
https://mahamprint.com/product/99/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%DA%86%D9%86%D8%AF%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-CANON-%D9%85%D8%AF%D9%84-MF236N,0,27,https://mahamprint.com/products/---canon--mf236n,پرینتر چندکاره لیزری CANON مدل MF236N,1.0,high,model+title
https://mahamprint.com/product/822/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-SCOPE-SP-5083,4,26,https://mahamprint.com/products/--scope-sp-5083,بارکد اسکنر SCOPE SP-5083,1.0,high,model+title
https://mahamprint.com/product/1183/%DA%A9%D9%86%D8%B3%D9%88%D9%84-%D8%A8%D8%A7%D8%B2%DB%8C-Sony-Playstation-%D9%85%D8%AF%D9%84-3-320GB,3,26,https://mahamprint.com/products/--sony-playstation--3-320gb,کنسول بازی Sony Playstation مدل 3–320GB,1.0,high,model+title
https://mahamprint.com/product/2293/%D8%B1%D9%88%D9%84-%D9%BE%D8%B1%D8%B3-Toshiba-E355-455,3,26,https://mahamprint.com/products/--toshiba-e355-455,رول پرس Toshiba E355-455,1.0,high,model+title
https://mahamprint.com/product/317/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%B1%D9%86%DA%AF%DB%8C-CANON-MF645cx,3,26,https://mahamprint.com/products/--canon-mf645cx,پرینتر رنگی CANON MF645cx,1.0,high,model+title
https://mahamprint.com/product/1635/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%DA%86%D9%86%D8%AF%DA%A9%D8%A7%D8%B1%D9%87-BROTHER-%D9%85%D8%AF%D9%84-L6900DW,2,26,https://mahamprint.com/products/---brother--l6900dw,پرینتر لیزری چندکاره BROTHER مدل L6900DW,1.0,high,model+title
https://mahamprint.com/product/1837/%D8%B1%D9%88%D9%84-%D9%84%DB%8C%D8%A8%D9%84-%DA%A9%D8%A7%D8%BA%D8%B0-%DA%86%D9%87%D8%A7%D8%B1-%D8%B1%D8%AF%DB%8C%D9%81%D9%87-25-12,2,26,https://mahamprint.com/products/-----25-12,رول لیبل کاغذ چهار ردیفه 25×12,0.35,medium,title-only
https://mahamprint.com/product/2127/%D8%AF%D8%B1%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-Sharp-%D9%85%D8%AF%D9%84-275-Drum,2,26,https://mahamprint.com/products/--sharp--275-drum,درام کارتریج Sharp مدل 275 Drum,1.0,high,model+title
https://mahamprint.com/product/2660/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-FUJITSU-FI-7140,2,26,https://mahamprint.com/products/-fujitsu-fi-7140,اسکنر FUJITSU FI 7140,1.0,high,model+title
https://mahamprint.com/product/630/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%AD%D8%B6%D9%88%D8%B1-%D9%88-%D8%BA%DB%8C%D8%A7%D8%A8-ZKTeco-G3,2,26,https://mahamprint.com/products/----zkteco-g3,دستگاه حضور و غیاب ZKTeco G3,1.0,high,model+title
https://mahamprint.com/product/2281/%D9%87%D8%A7%D8%AA-%D8%B1%D9%88%D9%84%D8%B1-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-1610,2,26,https://mahamprint.com/products/---1610,هات رولر سامسونگ 1610,1.0,high,model+title
https://mahamprint.com/product/893/%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-%D8%B4%D9%85%D8%A7%D8%B1-MAX-BS-110,2,26,https://mahamprint.com/products/--max-bs-110,اسکناس شمار MAX BS-110,1.0,high,model+title
https://mahamprint.com/product/990/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-Citizen-SLD-1012II,2,26,https://mahamprint.com/products/--citizen-sld-1012ii,ماشین حساب Citizen SLD-1012II,1.0,high,model+title
https://mahamprint.com/product/1194/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-13-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-MacBook-Pro-MXK32,1,26,https://mahamprint.com/products/--13--macbook-pro-mxk32,لپ تاپ 13 اینچی MacBook Pro MXK32,1.0,high,model+title
https://mahamprint.com/product/1515/%D8%AA%D9%88%D9%86%D8%B1-HP-80A,1,26,https://mahamprint.com/products/-hp-80a,تونر HP 80A,1.0,high,model+title
https://mahamprint.com/product/1759/%D8%B1%DB%8C%D8%A8%D9%88%D9%86-%D8%B1%D9%86%DA%AF%DB%8C-250-%D8%B9%DA%A9%D8%B3-Nisca-3BP-YMCKO-Ribbon,1,26,https://mahamprint.com/products/--250--nisca-3bp-ymcko-ribbon,ریبون رنگی 250 عکس Nisca 3BP YMCKO Ribbon,1.0,high,model+title
https://mahamprint.com/product/2598/%DA%AF%D9%88%D8%B4%DB%8C-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-GALAXY-S20-FE,1,26,https://mahamprint.com/products/--galaxy-s20-fe,گوشی سامسونگ GALAXY S20 FE,1.0,high,model+title
https://mahamprint.com/product/2236/%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-%D8%A7%DA%86-%D9%BE%DB%8C-HP-2035,1,26,https://mahamprint.com/products/---hp-2035,فیوزینگ اچ پی HP 2035,1.0,high,model+title
https://mahamprint.com/product/315/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D9%86-EPSON-M1140,1,26,https://mahamprint.com/products/--epson-m1140,پرینتر جوهرافشان EPSON M1140,1.0,high,model+title
https://mahamprint.com/product/277/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-SAMSUNG-SL-K2200,1,26,https://mahamprint.com/products/---samsung-sl-k2200,پرینتر لیزری مدل SAMSUNG SL-K2200,1.0,high,model+title
https://mahamprint.com/product/629/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%AD%D8%B6%D9%88%D8%B1-%D9%88-%D8%BA%DB%8C%D8%A7%D8%A8-ZKTeco-MP-52,1,26,https://mahamprint.com/products/----zkteco-mp-52,دستگاه حضور و غیاب ZKTeco MP-52,1.0,high,model+title
https://mahamprint.com/product/1095/%D8%AF%D8%B1%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-hp-%D9%85%D8%AF%D9%84-%DB%B1%DB%B0%DB%B2%DB%B5,0,26,https://mahamprint.com/products/---hp--508a,درام کارتریج  برند HP مدل 508A,0.21,low,title-only
https://mahamprint.com/product/1134/%D8%AC%D9%88%D9%87%D8%B1-6-%D8%B1%D9%86%DA%AF-EPSON-%D9%85%D8%AF%D9%84-T67,0,26,https://mahamprint.com/products/-6--epson--t67,جوهر 6 رنگ EPSON مدل T67,1.0,high,model+title
https://mahamprint.com/product/1712/%D8%B1%DB%8C%D8%A8%D9%88%D9%86-Wax-Resin-80-300,0,26,https://mahamprint.com/products/-wax-resin-80-300,ریبون Wax Resin 80×300,1.0,high,model+title
https://mahamprint.com/product/1240/%D8%AF%DB%8C%D8%AA%D8%A7-%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-%D9%82%D8%A7%D8%A8%D9%84-%D8%AD%D9%85%D9%84-Aiptek-T30,0,26,https://mahamprint.com/products/-----aiptek-t30,دیتا ویدئو پروژکتور قابل حمل Aiptek T30,1.0,high,model+title
https://mahamprint.com/product/2379/%D9%BE%DB%8C%DA%A9%D8%A7%D9%BE-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%A7%DA%86-%D9%BE%DB%8C-1010-HP,0,26,https://mahamprint.com/products/----1010-hp,پیکاپ پرینتر اچ پی 1010 HP,1.0,high,model+title
https://mahamprint.com/product/2511/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-hp-607dn,0,26,https://mahamprint.com/products/--hp-607dn,پرینتر لیزری hp 607dn,1.0,high,model+title
https://mahamprint.com/product/1556/%D8%AA%D9%88%D9%86%D8%B1-HP-26A,4,25,https://mahamprint.com/products/-hp-26a,تونر HP 26A,1.0,high,model+title
https://mahamprint.com/product/318/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-hp-404dn,0,26,https://mahamprint.com/products/-----hp-404dn,پرینتر تک کاره لیزری مدل hp 404dn,1.0,high,model+title
https://mahamprint.com/product/1546/%D8%AA%D9%88%D9%86%D8%B1-RICOH-407245,5,25,https://mahamprint.com/products/-ricoh-407245,تونر RICOH 407245,1.0,high,model+title
https://mahamprint.com/product/2563/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-EPSON-EB-992F,0,26,https://mahamprint.com/products/--epson-eb-992f,ویدئو پروژکتور EPSON EB-992F,1.0,high,model+title
https://mahamprint.com/product/647/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF%DA%A9%D9%86-Sunwood-SD9680,4,25,https://mahamprint.com/products/--sunwood-sd9680,کاغذ خردکن Sunwood SD9680,1.0,high,model+title
https://mahamprint.com/product/1086/%D9%81%D9%88%D9%85-%D8%B1%D9%88%D9%84-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B2%DB%B0-HP,2,25,https://mahamprint.com/products/----hp,فوم رول مدل ۱۳۲۰ HP,0.35,medium,title-only
https://mahamprint.com/product/1564/%D8%AA%D9%88%D9%86%D8%B1-HP-206X,4,25,https://mahamprint.com/products/-hp-206x,تونر HP 206X,1.0,high,model+title
https://mahamprint.com/product/1302/%D8%AF%DB%8C%D8%AA%D8%A7-%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-RICOH-PJ-S2150,2,25,https://mahamprint.com/products/---ricoh-pj-s2150,دیتا ویدئو پروژکتور RICOH PJ S2150,1.0,high,model+title
https://mahamprint.com/product/1008/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-CASIO-DX-120B,1,25,https://mahamprint.com/products/--casio-dx-120b,ماشین حساب CASIO DX-120B,1.0,high,model+title
https://mahamprint.com/product/2233/%D9%81%DB%8C%D9%84%D9%85-%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-hp-1100,2,25,https://mahamprint.com/products/--hp-1100,فیلم فیوزینگ hp 1100,1.0,high,model+title
https://mahamprint.com/product/1106/%D8%AA%D9%88%D9%86%D8%B1-%D8%B4%D8%A7%D8%B1%DA%98-canon-%D9%85%D8%AF%D9%84-1kg,1,25,https://mahamprint.com/products/--canon--1kg,تونر شارژ canon مدل 1kg,1.0,high,model+title
https://mahamprint.com/product/1785/%D8%AF%D9%88%D9%84%D9%88%D9%BE%D8%B1-%D8%A8%D8%B1%D9%86%D8%AF-Sharp-%D9%85%D8%AF%D9%84-MX-500GV,1,25,https://mahamprint.com/products/-sharp-mx-500gv,دولوپر Sharp MX-500GV,1.0,high,model+title
https://mahamprint.com/product/2372/%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-%D8%AF%D9%88%D8%A8%D9%84-%D9%87%DB%8C%D8%AA%D8%B1-%D9%82%D9%87%D9%88%D9%87-%D8%A7%DB%8C-%D8%AE%D8%A7%D8%B1%D8%AC%DB%8C-%D8%AA%D9%88%D8%B4%DB%8C%D8%A8%D8%A7-E-S166,1,25,https://mahamprint.com/products/--------e-s166,چرخ دنده دوبل هیتر قهوه ای خارجی توشیبا E-S166,1.0,high,model+title
https://mahamprint.com/product/2697/%D8%B3%D9%88%D8%A6%DB%8C%DA%86-CISCO-C9200-24T-E,1,25,https://mahamprint.com/products/-cisco-c9200-24t-e,سوئیچ CISCO C9200-24T-E,1.0,high,model+title
https://mahamprint.com/product/1433/%D8%AA%D9%88%D9%86%D8%B1-Epson-202-CMYK,1,25,https://mahamprint.com/products/-epson-202-cmyk,تونر Epson 202 CMYK,1.0,high,model+title
https://mahamprint.com/product/2928/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-canon-6033w,1,25,https://mahamprint.com/products/----canon-6033w,پرینتر  تک کاره لیزری canon 6033w,1.0,high,model+title
https://mahamprint.com/product/628/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%AD%D8%B6%D9%88%D8%B1-%D9%88-%D8%BA%DB%8C%D8%A7%D8%A8-ZKTeco-K30,1,25,https://mahamprint.com/products/----zkteco-k30,دستگاه حضور و غیاب ZKTeco K30,1.0,high,model+title
https://mahamprint.com/product/1362/%D8%AA%D9%88%D9%86%D8%B1-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-CANON-551-XL-CMYK,0,25,https://mahamprint.com/products/--canon-551-xl-cmyk,تونر کارتریج CANON 551 XL CMYK,1.0,high,model+title
https://mahamprint.com/product/158/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D8%A8%D8%B1%D9%86%D8%AF-HP-M102w,0,25,https://mahamprint.com/products/---hp-m102w,پرینتر لیزری برند HP M102w,1.0,high,model+title
https://mahamprint.com/product/1198/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-13-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-MacBook-Pro-MWP52,0,25,https://mahamprint.com/products/--13--macbook-pro-mwp52,لپ تاپ 13 اینچی MacBook Pro MWP52,1.0,high,model+title
https://mahamprint.com/product/1797/%D8%B1%D9%88%D9%84-%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AD%D8%B1%D8%A7%D8%B1%D8%AA%DB%8C-Hansol-8-cm,0,25,https://mahamprint.com/products/---hansol-8-cm,رول کاغذ حرارتی Hansol 8 cm,1.0,high,model+title
https://mahamprint.com/product/1986/%D9%86%D9%88%D8%A7%D8%B1-%D9%84%DB%8C%D8%A8%D9%84-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-brother-TZE-641-%D8%BA%DB%8C%D8%B1-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84,0,25,https://mahamprint.com/products/---brother-tze-641--,نوار لیبل پرینتر brother TZE-641 غیر اورجینال,1.0,high,model+title
https://mahamprint.com/product/2253/%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF-Samsung-2850,0,25,https://mahamprint.com/products/--samsung-2850,فیوزینگ سامسونگ Samsung 2850,1.0,high,model+title
https://mahamprint.com/product/3087/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%20%D8%B3%D9%87-%20%DA%A9%D8%A7%D8%B1%D9%87%20-%D8%B1%D9%86%DA%AF%DB%8C%20-CANON-%20MF633Cdw,0,25,https://mahamprint.com/products/--------canon--mf752cdw,پرینتر سه کاره رنگی CANON MF752Cdw,0.45,medium,model+title
https://mahamprint.com/product/2666/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%DA%98%DA%A9%D8%AA%D9%88%D8%B1-benq-ms560,0,25,https://mahamprint.com/products/--benq-ms560,ویدئو پرژکتور benq ms560,1.0,high,model+title
https://mahamprint.com/product/2566/%D9%87%D9%84%DB%8C-%D8%B4%D8%A7%D8%AA-%D8%A8%D8%B1%D9%86%D8%AF-DJI-MINI-3-PRO,0,25,https://mahamprint.com/products/------zec--mini,فیش پرینتر مدل ZEC MINI,0.694,high,model+title
https://mahamprint.com/product/2645/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-Asus-R565EP-i7-1165G7-16GB-512GB-SSD-2GB,0,25,https://mahamprint.com/products/--asus-r565ep-i7-1165g7-16gb-512gb-ssd-2gb,لپ تاپ Asus R565EP i7-1165G7 16GB 512GB-SSD 2GB,1.0,high,model+title
https://mahamprint.com/product/659/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF%DA%A9%D9%86-Mehr-MM-886,0,25,https://mahamprint.com/products/--mehr-mm-886,کاغذ خردکن Mehr MM-886,1.0,high,model+title
https://mahamprint.com/product/724/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF-%DA%A9%D9%86-Fellowes-450Ms,0,25,https://mahamprint.com/products/---fellowes-450ms,کاغذ خرد کن Fellowes 450Ms,1.0,high,model+title
https://mahamprint.com/product/2458/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%DA%A9%D9%BE%DB%8C-RICOH-IMC2000,4,24,https://mahamprint.com/products/--ricoh-imc2000,دستگاه کپی RICOH IMC2000,1.0,high,model+title
https://mahamprint.com/product/984/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-CASIO-SL-1000TW,0,25,https://mahamprint.com/products/--casio-sl-1000tw,ماشین حساب CASIO SL-1000TW,1.0,high,model+title
https://mahamprint.com/product/529/%D8%AA%D8%B3%D8%AA-%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-D106,4,24,https://mahamprint.com/products/--d106,تست اسکناس D106,1.0,high,model+title
https://mahamprint.com/product/1109/%D8%AA%D9%88%D9%86%D8%B1-%D8%B4%D8%A7%D8%B1%DA%98-%D8%A8%D8%B1%D9%86%D8%AF-hp-%D9%85%D8%AF%D9%84-3525-130gr,2,24,https://mahamprint.com/products/---hp--3525-130gr,تونر شارژ برند hp مدل 3525 130gr,1.0,high,model+title
https://mahamprint.com/product/419/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-KODAK-i2820,2,24,https://mahamprint.com/products/-kodak-i2820,اسکنر KODAK i2820,1.0,high,model+title
https://mahamprint.com/product/1098/%D8%AF%D8%B1%D8%A7%D9%85-%D8%B1%D9%86%DA%AF%DB%8C-HP-1215,1,24,https://mahamprint.com/products/--hp-1215,بلید کارتریج HP 1215,0.767,high,model+title
https://mahamprint.com/product/1691/%D9%BE%D8%B1%D8%AF%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-scope-%D9%BE%D8%A7%DB%8C%D9%87-%D8%AF%D8%A7%D8%B1-250-250-cm,1,24,https://mahamprint.com/products/--scope---250-250-cm,پرده نمایش scope پایه دار 250*250 cm,1.0,high,model+title
https://mahamprint.com/product/1813/%D8%AA%D8%A7%D9%86%DA%A9-%D8%AC%D9%88%D9%87%D8%B1-Epson-R200,1,24,https://mahamprint.com/products/--epson-r200,تانک جوهر Epson R200,1.0,high,model+title
https://mahamprint.com/product/2231/%D9%81%DB%8C%D9%84%D9%85-%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84-hp-P4014,1,24,https://mahamprint.com/products/---hp-p4014,فیلم فیوزینگ اورجینال hp P4014,1.0,high,model+title
https://mahamprint.com/product/552/%D9%81%DB%8C%D8%B4-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-Citizen-CT-S310,2,24,https://mahamprint.com/products/--citizen-ct-s310,فیش پرینتر Citizen CT-S310,1.0,high,model+title
https://mahamprint.com/product/2244/%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-HP-M402,1,24,https://mahamprint.com/products/-hp-m402,فیوزینگ HP M402,1.0,high,model+title
https://mahamprint.com/product/2145/%D8%B3%D9%BE%D8%B1%DB%8C%D8%B4%D9%86-%D9%BE%D8%AF-HP-LaserJet-3015-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84,1,24,https://mahamprint.com/products/--hp-laserjet-3015-,سپریشن پد HP LaserJet 3015 اورجینال,1.0,high,model+title
https://mahamprint.com/product/557/%D9%84%DB%8C%D8%A8%D9%84-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-Bixolon-SLP-TX400,1,24,https://mahamprint.com/products/--bixolon-slp-tx400,لیبل پرینتر Bixolon SLP-TX400,1.0,high,model+title
https://mahamprint.com/product/2297/%D8%B1%D9%88%D9%84-%D9%BE%D8%B1%D8%B3-HP-1020,1,24,https://mahamprint.com/products/--hp-1020,برد فرمتر hp 1020,0.767,high,model+title
https://mahamprint.com/product/328/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-SAMSUNG-SL-M3320ND,1,24,https://mahamprint.com/products/---samsung-sl-m3320nd,پرینتر لیزری مدل SAMSUNG SL-M3320ND,1.0,high,model+title
https://mahamprint.com/product/2899/%D9%84%DB%8C%D8%A8%D9%84-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%85%D8%AF%D9%84-Zenpert-4T520,1,24,https://mahamprint.com/products/---zenpert-4t520,لیبل پرینتر مدل Zenpert 4T520,1.0,high,model+title
https://mahamprint.com/product/2581/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%A7%D9%BE%D9%84-iphone-14-pro-max,1,24,https://mahamprint.com/products/---iphone-14-pro-max,گوشی موبایل اپل iphone 14 pro max,1.0,high,model+title
https://mahamprint.com/product/1159/%DA%A9%D8%A7%D8%BA%D8%B0-A4-double-A,0,24,https://mahamprint.com/products/-a4-double-a,کاغذ A4 double A,1.0,high,model+title
https://mahamprint.com/product/1619/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-HP-M438N,0,24,https://mahamprint.com/products/---hp-m438n,پرینتر لیزری مدل HP M438N,1.0,high,model+title
